col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25
_23,Hungary,_1981,Right,_5,_3,Medium/ High,Lean,7,5,8,8,8,7,7,7,8,6,8,8,8,7,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
_26,Colombia,_1555,Right,_2,_3,Medium/ Medium,Normal,6,6,6,7,7,7,7,6,8,5,3,7,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_21,China PR,_1489,Right,_3,_2,Low/ High,Normal,5,4,4,5,5,7,7,5,6,4,6,5,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_21,China PR,_1345,Right,_2,_2,Medium/ Medium,Lean,4,3,5,5,5,7,6,5,8,5,4,5,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_21,Algeria,_1527,Right,_3,_3,Medium/ Medium,Normal,6,7,5,8,7,7,7,5,9,6,2,6,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_18,Republic of Ireland,_1379,Right,_4,_2,Medium/ Medium,Normal,4,3,4,4,5,5,7,4,5,4,5,5,5,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_17,Finland,_1403,Right,_3,_2,Medium/ Medium,Lean,4,3,5,5,5,6,6,6,7,6,4,4,5,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
_22,Cameroon,_1944,Right,_4,_3,Medium/ Medium,Stocky,7,6,7,7,7,8,8,7,7,8,7,7,7,6,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_18,Spain,_1608,Right,_3,_2,Medium/ Medium,Lean,6,6,6,6,7,6,7,6,7,6,3,6,4,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_24,Saudi Arabia,_1654,Left,_3,_2,High/ Low,Normal,6,5,5,6,6,9,9,6,7,6,3,6,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_27,Argentina,_2052,Right,_4,_4,High/ Medium,Lean,8,7,8,8,8,8,8,7,7,7,7,8,5,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_27,Chile,_1469,Right,_2,_2,Low/ High,Normal,3,2,4,4,5,6,6,6,5,5,7,3,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_22,Japan,_1292,Right,_2,_2,Low/ Medium,Lean,4,2,4,3,4,6,6,5,5,5,5,3,5,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_24,Austria,_1974,Right,_4,_3,High/ High,Lean,8,7,7,8,8,8,8,8,8,7,6,7,6,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_20,Colombia,_1407,Right,_3,_2,Medium/ Medium,Normal,5,3,5,5,5,7,6,6,7,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_28,Germany,_1522,Right,_3,_2,High/ Medium,Stocky,3,6,4,6,6,5,4,6,4,8,2,4,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_20,Mexico,_1463,Right,_3,_2,Medium/ Medium,Lean,5,3,3,6,5,7,8,6,7,3,6,4,7,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_29,Italy,_1736,Left,_3,_2,High/ Medium,Normal,7,4,6,6,6,7,7,7,6,7,6,5,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Scotland,_1992,Right,_3,_3,High/ High,Normal,7,7,7,7,7,7,8,8,6,7,7,7,7,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_22,Italy,_1633,Right,_3,_2,High/ Low,Normal,6,7,6,6,7,7,7,7,6,6,4,6,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_30,Chile,_1402,Right,_3,_2,Medium/ High,Lean,3,2,6,3,5,5,5,6,6,4,6,3,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_33,Bosnia Herzegovina,_1872,Right,_3,_3,Medium/ Low,Normal,7,8,6,7,8,4,4,8,6,8,3,7,6,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Chile,_1723,Left,_3,_3,Medium/ Medium,Lean,6,4,6,7,7,8,7,6,7,6,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
_25,Republic of Ireland,_1522,Right,_3,_2,High/ Medium,Normal,5,5,5,6,6,9,8,5,7,5,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
_20,Australia,_1459,Right,_3,_2,Low/ High,Lean,4,2,5,6,6,7,7,6,7,2,6,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_25,Venezuela,_1486,Right,_3,_2,Medium/ High,Normal,3,2,5,4,6,5,6,7,4,4,7,3,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,Switzerland,_1548,Right,_3,_2,Medium/ Medium,Normal,3,6,5,6,6,6,6,5,7,6,4,6,6,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
_31,Argentina,_2060,Right,_3,_3,High/ High,Lean,8,7,8,7,7,8,8,7,7,7,6,8,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
_28,Chile,_1535,Right,_4,_3,High/ Low,Stocky,5,7,5,7,6,5,6,6,5,7,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_29,Australia,_1663,Right,_3,_2,Medium/ Medium,Lean,6,4,6,4,6,6,5,7,6,6,6,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_22,El Salvador,_1614,Left,_4,_3,High/ Medium,Lean,7,7,6,7,7,7,7,6,7,7,2,6,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_24,Poland,_1628,Right,_4,_2,High/ High,Lean,4,6,4,6,6,7,7,7,5,6,3,6,4,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,Argentina,_1918,Left,_2,_3,Medium/ Medium,Lean,7,7,7,7,7,8,7,7,7,7,7,7,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_26,Brazil,_1352,Right,_3,_2,Medium/ Low,Normal,3,7,3,5,4,3,3,6,5,7,4,4,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_21,Norway,_1518,Right,_3,_3,Medium/ Medium,Lean,5,5,5,7,6,9,8,6,7,6,2,6,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_19,Turkey,_1376,Right,_3,_2,Medium/ Low,Normal,4,7,4,5,5,6,5,6,7,6,1,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Belgium,_2162,Right,_4,_3,High/ High,Normal,8,8,7,8,8,7,8,8,5,8,8,7,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_30,Netherlands,_1734,Right,_4,_3,Medium/ Low,Normal,6,7,6,7,7,5,5,7,6,7,3,7,5,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Zimbabwe,_1690,Left,_3,_2,Medium/ Medium,Lean,6,5,6,6,6,8,8,6,7,6,6,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_21,Uruguay,_1916,Right,_3,_4,Medium/ Medium,Lean,6,5,8,8,8,7,7,7,7,6,7,7,8,6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_16,Sweden,_1329,Left,_3,_2,Medium/ Medium,Normal,4,6,4,5,6,7,6,5,6,5,1,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Mexico,_1519,Right,_4,_2,Medium/ Medium,Normal,4,7,4,6,6,6,6,6,7,6,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_33,Argentina,_1886,Left,_3,_4,Medium/ High,Stocky,8,5,7,8,8,8,8,7,9,7,4,8,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_31,Romania,_1964,Left,_3,_3,Medium/ High,Normal,7,6,7,7,7,7,7,8,7,8,9,6,9,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_30,Brazil,_2025,Left,_3,_3,Medium/ High,Lean,6,5,8,7,7,7,6,8,6,8,8,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_28,FYR Macedonia,_1783,Left,_4,_3,High/ Medium,Normal,4,8,5,7,7,7,7,7,7,7,3,4,4,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_22,England,_1717,Right,_3,_2,Medium/ Medium,Lean,6,5,6,6,6,8,8,6,7,6,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
_23,Portugal,_1640,Right,_3,_3,High/ Medium,Normal,6,5,7,7,7,7,7,6,6,6,3,7,5,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_24,Australia,_1345,Left,_3,_2,Medium/ Medium,Stocky,5,3,3,4,5,5,6,5,6,4,5,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_33,France,_1649,Right,_3,_2,Medium/ Medium,Normal,7,3,7,7,7,5,6,7,6,4,7,5,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_29,Mexico,_1877,Left,_4,_4,High/ Low,Normal,7,7,7,8,8,9,8,7,9,8,3,7,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_17,England,_1440,Right,_3,_2,Medium/ Low,Normal,4,6,4,5,6,7,7,6,7,6,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_28,France,_1822,Right,_2,_3,Medium/ Medium,Lean,7,5,7,7,7,7,6,7,8,6,7,7,6,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_25,Morocco,_1815,Right,_4,_3,Medium/ Medium,Stocky,6,7,6,7,7,7,8,7,7,8,3,7,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_33,Bosnia Herzegovina,_1979,Left,_4,_4,Medium/ Medium,Normal,7,7,8,8,8,7,6,8,4,8,6,8,6,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_30,Turkey,_1707,Left,_2,_2,Low/ High,Normal,6,3,5,6,6,7,7,6,7,7,7,5,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_25,Korea Republic,_1809,Right,_3,_2,Medium/ High,Stocky,5,5,6,6,6,6,6,6,6,7,7,7,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_17,Scotland,_1680,Right,_4,_3,High/ Medium,Lean,4,5,7,7,7,7,7,6,8,7,5,6,5,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_20,Denmark,_1670,Right,_3,_2,High/ Medium,Normal,7,4,6,6,6,7,8,6,6,5,6,5,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_31,Tunisia,_1700,Right,_3,_3,High/ Low,Normal,5,7,6,7,7,7,8,7,7,7,2,4,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_27,Austria,_1975,Left,_4,_3,Medium/ Medium,Stocky,7,6,7,7,7,7,7,7,7,7,6,7,7,6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_27,Austria,_1613,Right,_4,_2,High/ Medium,Normal,6,6,6,6,6,8,8,6,7,7,4,6,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_26,Argentina,_1731,Right,_2,_2,Medium/ Medium,Normal,6,4,7,6,6,7,7,7,6,6,7,5,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_21,Korea Republic,_1506,Right,_3,_2,High/ Low,Normal,3,6,4,5,5,7,7,6,5,6,6,5,5,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_22,Croatia,_1631,Right,_2,_3,Medium/ Medium,Lean,4,7,5,7,7,7,7,7,4,7,3,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_28,Peru,_1974,Left,_1,_3,Medium/ High,Stocky,7,5,8,7,7,7,6,7,8,8,6,8,7,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
_30,Brazil,_1593,Right,_1,_2,Low/ Medium,Normal,5,4,6,5,6,5,5,7,4,6,7,3,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_33,Scotland,_1398,Right,_3,_2,Medium/ Medium,Normal,5,2,6,5,6,3,3,6,3,5,7,4,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,United States,_1886,Left,_2,_3,High/ High,Stocky,7,5,6,7,7,7,7,7,8,6,7,7,7,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_20,England,_1350,Right,_3,_2,Medium/ Medium,Normal,4,2,3,3,5,4,5,5,7,5,6,4,6,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_21,England,_1531,Left,_2,_2,High/ Medium,Normal,6,4,4,6,6,7,7,6,7,3,6,5,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_20,Mexico,_1445,Left,_2,_2,High/ Medium,Normal,6,6,6,6,6,6,6,3,8,6,2,5,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_33,Scotland,_1533,Left,_2,_2,Medium/ High,Stocky,3,3,6,5,6,3,4,7,4,5,8,5,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,Netherlands,_1743,Left,_3,_3,Medium/ Medium,Lean,7,6,6,7,7,8,8,6,7,7,3,7,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_20,France,_1677,Right,_3,_2,Medium/ Medium,Lean,6,6,5,6,6,7,7,6,7,6,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_28,Norway,_1537,Right,_4,_3,Medium/ Medium,Normal,6,6,5,6,6,7,7,7,5,7,2,6,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,Mali,_1532,Left,_2,_3,High/ Low,Lean,6,6,5,7,7,8,8,6,7,7,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_26,Northern Ireland,_1565,Left,_3,_2,Medium/ Medium,Normal,5,3,5,5,5,7,7,7,6,4,5,5,6,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_27,Slovenia,_1825,Right,_3,_3,High/ Medium,Normal,5,8,7,7,7,6,6,7,6,7,4,7,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_20,Colombia,_1371,Right,_2,_2,Medium/ Medium,Normal,4,4,5,6,5,6,6,5,6,5,3,5,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_22,Spain,_1964,Left,_3,_3,Medium/ Medium,Lean,6,6,7,8,8,6,6,7,6,7,8,8,6,7,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_22,Denmark,_1717,Right,_3,_2,Low/ Medium,Lean,5,4,7,7,7,7,7,8,6,3,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_21,Portugal,_1690,Right,_3,_3,Medium/ Medium,Lean,7,7,7,7,7,7,8,6,7,7,2,6,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_24,France,_1597,Left,_3,_3,Medium/ Medium,Lean,6,2,6,7,7,7,7,7,6,3,7,4,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_19,Scotland,_1603,Right,_3,_2,Medium/ High,Normal,4,3,6,6,6,7,6,5,7,6,4,5,5,6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_32,Bosnia Herzegovina,_1931,Right,_5,_2,Medium/ Medium,Lean,6,9,7,8,8,7,7,8,4,9,5,7,6,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_34,Brazil,_1610,Right,_3,_2,Medium/ Medium,Normal,5,2,6,5,5,7,6,6,7,4,7,5,7,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_22,United States,_1703,Right,_4,_3,Medium/ Medium,Normal,6,6,6,7,7,7,8,6,8,6,4,6,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_23,Italy,_1689,Right,_3,_2,Medium/ High,Lean,5,4,7,6,7,6,6,6,9,6,6,6,5,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_25,Germany,_1890,Right,_3,_2,Medium/ Medium,Lean,6,5,7,6,7,6,7,7,6,8,7,7,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_25,Germany,_1849,Left,_3,_3,Medium/ Medium,Normal,7,6,7,7,7,7,7,7,8,7,6,7,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_28,Spain,_1766,Right,_4,_4,Medium/ Low,Normal,7,7,6,7,7,7,7,6,7,8,3,7,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_37,Uruguay,_1765,Right,_3,_3,Medium/ Medium,Normal,5,7,6,6,7,4,4,7,5,7,4,7,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_25,Congo,_1559,Left,_3,_2,High/ Medium,Normal,6,4,5,5,5,8,8,6,6,4,6,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_22,Denmark,_1982,Right,_4,_3,Medium/ Medium,Normal,7,6,7,8,8,6,6,8,7,8,7,7,7,6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_30,Brazil,_1729,Right,_5,_3,High/ Low,Lean,6,7,6,7,8,8,8,8,7,6,4,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,England,_1688,Right,_5,_4,High/ Medium,Normal,6,6,6,7,7,9,9,6,8,6,3,6,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_19,England,_1523,Right,_4,_2,High/ Low,Lean,5,6,4,6,6,7,7,6,6,7,2,6,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
_29,Austria,_1328,Right,_3,_2,Medium/ High,Lean,3,2,5,3,5,5,4,5,3,4,6,3,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_29,Argentina,_1791,Left,_3,_3,Medium/ High,Normal,7,4,6,6,7,8,8,7,8,6,7,4,6,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_26,Netherlands,_1723,Right,_3,_2,Medium/ Medium,Normal,7,4,7,6,6,5,5,6,7,7,7,5,6,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_32,Brazil,_1807,Right,_3,_3,Medium/ Medium,Normal,6,7,6,7,7,8,7,7,8,7,4,7,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_28,Korea Republic,_1585,Left,_3,_2,High/ Medium,Normal,5,6,5,6,6,8,8,6,6,5,6,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
_30,Brazil,_1762,Left,_4,_3,Medium/ Low,Normal,7,5,6,7,7,7,6,7,8,6,6,7,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_28,Korea Republic,_1710,Right,_3,_2,Medium/ High,Normal,6,3,6,4,6,7,7,7,6,5,7,6,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_29,Slovenia,_1709,Right,_3,_3,Medium/ Medium,Lean,6,7,6,7,7,7,7,7,8,7,2,6,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_30,FYR Macedonia,_1793,Right,_3,_2,High/ Medium,Normal,6,5,6,6,6,7,7,7,7,6,6,6,6,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
_22,Argentina,_1819,Right,_2,_3,High/ High,Normal,6,7,6,8,8,8,7,7,7,7,3,7,5,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
_27,China PR,_1504,Right,_3,_2,High/ Medium,Lean,5,2,4,5,6,7,6,6,7,5,6,5,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_37,Turkey,_2047,Left,_4,_4,Medium/ Medium,Stocky,8,7,9,8,8,5,4,7,8,8,7,9,7,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_30,Norway,_1863,Right,_3,_3,High/ Medium,Normal,6,7,6,6,7,7,7,7,8,7,6,7,5,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_27,Spain,_1919,Right,_2,_3,High/ Medium,Normal,8,7,7,7,7,9,8,6,6,8,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_25,Argentina,_1852,Right,_2,_3,High/ High,Normal,7,3,7,8,7,9,9,7,7,5,6,3,7,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_21,Spain,_1513,Right,_3,_2,Medium/ Medium,Lean,5,5,6,7,6,7,7,5,8,4,3,6,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_27,Spain,_1830,Right,_3,_3,High/ High,Normal,6,8,6,7,7,7,7,7,7,8,3,6,5,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Argentina,_1609,Left,_2,_3,High/ Low,Lean,7,6,6,7,6,7,7,5,8,6,2,6,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_18,France,_1301,Right,_2,_2,Medium/ Medium,Normal,3,3,4,3,3,6,5,5,5,4,5,3,6,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_17,Poland,_1445,Right,_3,_2,Medium/ Medium,Normal,4,5,6,5,5,7,7,5,7,6,5,5,4,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
_19,England,_1461,Right,_2,_2,Medium/ Medium,Lean,5,4,4,5,6,7,7,5,7,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
_30,Turkey,_1784,Right,_3,_3,Medium/ Medium,Normal,6,6,5,7,7,8,8,6,8,7,5,5,5,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_20,Mali,_1809,Right,_3,_3,Medium/ Medium,Lean,7,7,6,8,7,9,9,6,8,7,3,6,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_24,Spain,_1771,Left,_3,_2,Medium/ Medium,Normal,6,3,6,6,6,7,7,7,7,7,7,4,6,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
